"","City_code","lon","lat","num_tweets"
"1895","GERMANTOWN WI",-88.1105423,43.22859573,17
"1896","GETTYSBURG PA",-77.23023224,39.83097076,45
"1897","GETTYSBURG SD",-99.95274353,45.01167679,1
"1898","GIBSONBURG OH",-83.32060242,41.38440323,1
"1899","GIDDINGS TX",-96.93708801,30.18294907,3
"1900","GIG HARBOR WA",-122.59068298,47.32983398,167
"1901","GILBERT AZ",-111.78999329,33.35302353,198
"1902","GILBERT WV",-81.86518097,37.61510086,3
"1903","GILLESPIE IL",-89.81998444,39.12971115,4
"1904","GILROY CA",-121.57034302,37.00583267,20
"1905","GIRARD IL",-89.78087616,39.44666672,3
"1906","GIRARD KS",-94.83834076,37.51137161,1
"1907","GIRARD OH",-80.70133209,41.15385056,1
"1908","GIRARD PA",-80.31739044,42.00037003,2
"1909","GLADSTONE MO",-94.55509186,39.20398331,97
"1910","GLADSTONE OR",-122.597435,45.38039398,5
"1911","GLADWIN MI",-84.48670959,43.98090744,1
"1912","GLASGOW KY",-85.91189575,36.99584961,114
"1913","GLASGOW MO",-92.84679413,39.22732925,1
"1914","GLASSBORO NJ",-75.11103058,39.70306778,83
"1915","GLASSPORT PA",-79.89176941,40.32497025,4
"1916","GLEASON TN",-88.61263275,36.21385193,1
"1917","GLEN ALPINE NC",-81.77864838,35.729496,3
"1918","GLEN COVE NY",-73.63267517,40.86247635,1
"1919","GLEN ELLYN IL",-88.06699371,41.87755585,4
"1920","GLEN ROCK NJ",-74.13186646,40.96286011,2
"1921","GLEN ROCK PA",-76.7299118,39.79356384,6
"1922","GLEN ROSE TX",-97.7556839,32.23469162,2
"1923","GLENCOE IL",-87.75849152,42.13492203,2
"1924","GLENCOE MN",-94.15203094,44.76893234,15
"1925","GLENDALE AZ",-112.18717957,33.5386467,122
"1926","GLENDALE CA",-118.25666809,34.1423645,605
"1927","GLENDALE HEIGHTS IL",-88.07187653,41.91030502,3
"1928","GLENDALE OR",-123.42523193,42.73606491,1
"1929","GLENDIVE MT",-104.71150208,47.11004257,6
"1930","GLENDORA CA",-117.86653137,34.13615417,29
"1931","GLENNVILLE GA",-81.92810822,31.93696594,4
"1932","GLENOLDEN PA",-75.28848267,39.90028,2
"1933","GLENS FALLS NY",-73.64286041,43.30945969,7
"1934","GLENVIEW IL",-87.78792572,42.06991196,6
"1935","GLENWOOD MN",-95.39015961,45.65030289,1
"1936","GLENWOOD SPRINGS CO",-107.32564545,39.55069733,9
"1937","GLIDDEN IA",-94.72888184,42.06323624,1
"1938","GLOBE AZ",-110.78813934,33.3945961,5
"1939","GLOUCESTER CITY NJ",-75.11563873,39.89209747,30
"1940","GLOUCESTER MA",-70.66117096,42.61589432,11
"1941","GLOVERSVILLE NY",-74.34265137,43.05316925,1
"1942","GODDARD KS",-97.57605743,37.65989304,3
"1943","GODFREY IL",-90.18669891,38.95780182,34
"1944","GOESSEL KS",-97.34946442,38.246315,1
"1945","GOLD HILL OR",-123.02426147,42.44165039,1
"1946","GOLDEN CO",-105.22267914,39.75567627,22
"1947","GOLDEN MS",-88.1887207,34.48841095,2
"1948","GOLDEN VALLEY MN",-93.33234406,44.98583603,78
"1949","GOLDENDALE WA",-120.82484436,45.82035828,12
"1950","GOLDFIELD IA",-93.92066193,42.73672485,4
"1951","GOLDONNA LA",-92.90959167,32.0173645,1
"1952","GOLDSBORO NC",-77.99216461,35.38506317,16
"1953","GOLETA CA",-119.82993317,34.43574142,11
"1954","GONZALES CA",-121.44611359,36.50678635,6
"1955","GONZALES LA",-90.92044067,30.23900986,7
"1956","GOODLAND IN",-87.2937088,40.76358795,2
"1957","GOODLAND KS",-101.71153259,39.35073471,7
"1958","GOODRICH TX",-94.9467926,30.60574341,60
"1959","GOOSE CREEK SC",-80.03201294,32.98114395,20
"1960","GORDONSVILLE TN",-85.92985535,36.17253113,2
"1961","GORE OK",-95.11740875,35.52949905,1
"1962","GORHAM NH",-71.17190552,44.38262939,3
"1963","GOSHEN IN",-85.8345871,41.58250046,27
"1964","GOWER MO",-94.60014343,39.61081314,4
"1965","GOWRIE IA",-94.29121399,42.28058243,9
"1966","GRAFTON IL",-90.43186188,38.97026443,3
"1967","GRAFTON NH",-71.94319916,43.55873108,1
"1968","GRAFTON WI",-87.95385742,43.31965637,1
"1969","GRAHAM NC",-79.39993286,36.06936646,9
"1970","GRAMBLING LA",-92.71523285,32.52869415,12
"1971","GRANBURY TX",-97.79492187,32.44239044,12
"1972","GRAND BLANC MI",-83.62955475,42.92750168,41
"1973","GRAND FORKS ND",-97.03855133,47.92044067,178
"1974","GRAND HAVEN MI",-86.22866058,43.06328964,20
"1975","GRAND ISLAND NE",-98.34256744,40.92502213,11
"1976","GRAND JUNCTION CO",-108.55207062,39.06374741,76
"1977","GRAND LAKE CO",-105.8245697,40.25669479,1
"1978","GRAND LEDGE MI",-84.74642944,42.7535553,5
"1979","GRAND MARAIS MN",-90.33486176,47.75009918,5
"1980","GRAND PRAIRIE TX",-96.99823761,32.74625015,187
"1981","GRAND RAPIDS MI",-85.66797638,42.96317291,1357
"1982","GRAND RAPIDS MN",-93.53067017,47.23724747,2
"1983","GRAND RAPIDS OH",-83.864151,41.41199875,1
"1984","GRANDVIEW MO",-94.53369904,38.88563538,14
"1985","GRANDVIEW WA",-119.90462494,46.25063705,1
"1986","GRANDVILLE MI",-85.76309204,42.90962982,16
"1987","GRANGER WA",-120.1894989,46.34181976,5
"1988","GRANITE CITY IL",-90.14891815,38.70147705,565
"1989","GRANITE FALLS NC",-81.43023682,35.79683304,5
"1990","GRANITE FALLS WA",-121.9720459,48.08432007,2
"1991","GRANT PARK IL",-87.64607239,41.24023056,2
"1992","GRANTHAM NH",-72.13131714,43.47785568,8
"1993","GRANTS PASS OR",-123.33063507,42.43851471,39
"1994","GRANVILLE IL",-89.2277298,41.26108932,1
"1995","GRANVILLE OH",-82.51766205,40.06572723,10
"1996","GRAPEVINE TX",-97.07859802,32.93464279,159
"1997","GRASS VALLEY CA",-121.06325531,39.21873856,9
"1998","GRAY COURT SC",-82.11286926,34.60851669,11
"1999","GRAY GA",-83.53361511,33.00989532,24
"2000","GRAYLING MI",-84.71489716,44.66165161,2
"2001","GRAYSLAKE IL",-88.04187775,42.34467697,11
"2002","GRAYSON KY",-82.94855499,38.33277512,2
"2003","GREAT BARRINGTON MA",-73.36142731,42.19623566,38
"2004","GREAT BEND KS",-98.76521301,38.36428452,42
"2005","GREAT FALLS MT",-111.28232574,47.50692368,27
"2006","GREAT NECK NY",-73.72780609,40.80078125,8
"2007","GREECE NY",-77.69234467,43.21003342,31
"2008","GREELEY CO",-104.71046448,40.42345047,102
"2009","GREEN BAY WI",-88.01370239,44.51335907,479
"2010","GREEN FOREST AR",-93.43527985,36.3351593,1
"2011","GREEN RIVER UT",-110.16318512,38.99538422,1
"2012","GREEN RIVER WY",-109.46805573,41.52866745,2
"2013","GREENBELT MD",-76.87561035,39.00544357,252
"2014","GREENBRIER AR",-92.38774872,35.2342453,2
"2015","GREENDALE WI",-87.99612427,42.94078827,3
"2016","GREENEVILLE TN",-82.83133698,36.16376495,60
"2017","GREENFIELD CA",-121.24597168,36.32072067,1
"2018","GREENFIELD IA",-94.46188354,41.30505371,2
"2019","GREENFIELD IN",-85.76914978,39.78491974,18
"2020","GREENFIELD OH",-83.38262939,39.35222244,1
"2021","GREENFIELD WI",-88.01258087,42.96144104,7
"2022","GREENSBORO MD",-75.80445862,38.97415161,2
"2023","GREENSBORO NC",-79.79152679,36.0729599,1560
"2024","GREENSBURG IN",-85.48336792,39.33731842,6
"2025","GREENSBURG PA",-79.53821564,40.30168915,50
"2026","GREENTOWN IN",-85.96633148,40.47829056,1
"2027","GREENVILLE AL",-86.61798096,31.82992363,2
"2028","GREENVILLE IL",-89.41333008,38.89213562,10
"2029","GREENVILLE MI",-85.25269318,43.17775345,2
"2030","GREENVILLE MS",-91.05704498,33.40253448,141
"2031","GREENVILLE NC",-77.37215424,35.61170959,201
"2032","GREENVILLE OH",-84.63294983,40.10294342,15
"2033","GREENVILLE PA",-80.39095306,41.40464401,44
"2034","GREENVILLE SC",-82.39870453,34.84753418,1529
"2035","GREENVILLE TX",-96.11412811,33.13861084,6
"2036","GREENWICH CT",-73.62783051,41.02645111,104
"2037","GREENWOOD AR",-94.2559433,35.21604156,3
"2038","GREENWOOD IN",-86.10647583,39.61371994,103
"2039","GREENWOOD LAKE NY",-74.28708649,41.2256546,2
"2040","GREENWOOD MO",-94.34423828,38.85187912,3
"2041","GREENWOOD MS",-90.17974091,33.51645279,6
"2042","GREENWOOD SC",-82.16146088,34.19546509,21
"2043","GREENWOOD VILLAGE CO",-104.95185852,39.61724091,6
"2044","GREENWOOD WI",-90.59983063,44.77019882,2
"2045","GREER SC",-82.22647095,34.9389267,14
"2046","GRENADA MS",-89.80857849,33.76926804,3
"2047","GRESHAM OR",-122.43339539,45.4980278,68
"2048","GRETNA LA",-90.05435181,29.91518021,18
"2049","GRETNA NE",-96.24054718,41.14088058,5
"2050","GRETNA VA",-79.35816193,36.95412445,2
"2051","GRIDLEY CA",-121.69550323,39.36335373,3
"2052","GRIDLEY IL",-88.88149261,40.74357605,1
"2053","GRIFFIN GA",-84.26403046,33.24713135,12
"2054","GRIFFITH IN",-87.42803955,41.52181625,21
"2055","GRIMES IA",-93.79144287,41.68823624,4
"2056","GRINNELL IA",-92.72964478,41.7466507,52
"2057","GROESBECK TX",-96.5342865,31.52480888,2
"2058","GROSSE POINTE FARMS MI",-82.89137268,42.40936279,1
"2059","GROSSE POINTE MI",-82.91183472,42.38628769,1
"2060","GROSSE POINTE PARK MI",-82.93411255,42.37599182,5
"2061","GROSSE POINTE WOODS MI",-82.90637207,42.4438858,14
"2062","GROTON CT",-72.07763672,41.3502121,122
"2063","GROTON MA",-71.55770874,42.60856247,3
"2064","GROTON NY",-76.36643982,42.58802032,16
"2065","GROVE CITY OH",-83.09304047,39.88161087,16
"2066","GROVE OK",-94.76986694,36.59371567,8
"2067","GROVELAND FL",-81.8509903,28.55855179,1
"2068","GROVEPORT OH",-82.88549805,39.8524971,6
"2069","GROVETOWN GA",-82.19797516,33.45065308,4
"2070","GRUNDY VA",-82.09902191,37.27806091,1
"2071","GUADALUPE AZ",-111.96418762,33.37094498,1
"2072","GUADALUPE CA",-120.56580353,34.94911575,2
"2073","GULF BREEZE FL",-87.16386414,30.35763931,12
"2074","GULF SHORES AL",-87.70103455,30.24625969,30
"2075","GULFPORT FL",-82.70953369,27.74733734,100
"2076","GULFPORT MS",-89.09369659,30.37276649,227
"2077","GUNNISON CO",-106.92672729,38.54576874,5
"2078","GUNTERSVILLE AL",-86.29457855,34.3585434,19
"2079","GUNTOWN MS",-88.66011047,34.44345093,5
"2080","GURDON AR",-93.15445709,33.9209137,1
"2081","GURNEE IL",-87.90226746,42.37029648,11
"2082","GUSTINE CA",-121.001297,37.25769043,31
"2083","GUTHRIE OK",-97.42609406,35.87893677,13
"2084","GUTTENBERG IA",-91.09951782,42.7858429,1
"2085","GUYTON GA",-81.3910675,32.3367691,8
"2086","GYPSUM CO",-106.95281982,39.64703369,56
"2087","HACKENSACK NJ",-74.04291534,40.88635254,37
"2088","HACKETTSTOWN NJ",-74.82810974,40.85408401,2
"2089","HACKLEBURG AL",-87.82893372,34.27754211,2
"2090","HADDON HEIGHTS NJ",-75.06397247,39.87737656,4
"2091","HADDONFIELD NJ",-75.03710937,39.89155197,331
"2092","HAGERSTOWN IN",-85.16162872,39.91140747,2
"2093","HAGERSTOWN MD",-77.71956635,39.641819,52
"2094","HAHIRA GA",-83.37252808,30.99163818,1
"2095","HAINES CITY FL",-81.61740875,28.1145668,17
"2096","HAINESVILLE IL",-88.06796265,42.34496307,3
"2097","HALE CENTER TX",-101.84449768,34.0643959,1
"2098","HALF MOON BAY CA",-122.42997742,37.46336365,73
"2099","HALLETTSVILLE TX",-96.94178772,29.44449997,1
"2100","HALLS TN",-89.39619446,35.87596893,1
"2101","HALLSTEAD PA",-75.74239349,41.96153259,101
"2102","HALLSVILLE MO",-92.22124481,39.11693573,5
"2103","HALLSVILLE TX",-94.57429504,32.50448608,7
"2104","HALSTEAD KS",-97.50925446,38.00158691,1
"2105","HALTOM CITY TX",-97.26971436,32.79956055,6
"2106","HAMBURG NY",-78.82896423,42.71609879,6
"2107","HAMBURG PA",-75.98101044,40.55582809,1
"2108","HAMDEN CT",-72.89596558,41.39611816,61
"2109","HAMILTON MA",-70.85491943,42.61881638,2
"2110","HAMILTON MT",-114.15627289,46.24755859,2
"2111","HAMILTON NJ",-74.0803299,40.20712662,31
"2112","HAMILTON NY",-75.54386902,42.82725906,4
"2113","HAMILTON OH",-84.56098175,39.39949799,45
"2114","HAMILTON TX",-98.12471008,31.704216,1
"2115","HAMLET NC",-79.69393921,34.8850708,3
"2116","HAMMOND IN",-87.50006104,41.58346558,78
"2117","HAMMOND LA",-90.46140289,30.50458908,76
"2118","HAMMONTON NJ",-74.801651,39.63666153,2
"2119","HAMPSHIRE IL",-88.53064728,42.09803772,2
"2120","HAMPSTEAD MD",-76.84955597,39.60499191,9
"2121","HAMPTON GA",-84.28277588,33.3870697,13
"2122","HAMPTON IA",-93.20288849,42.74206924,1
"2123","HAMPTON NH",-70.83818054,42.93779373,4
"2124","HAMPTON VA",-76.34473419,37.03002548,411
"2125","HAMTRAMCK MI",-83.04947662,42.39274597,20
"2126","HANAHAN SC",-80.01743317,32.92184448,4
"2127","HANCOCK MI",-88.58083344,47.12648773,1
"2128","HANFORD CA",-119.64793396,36.32738113,8
"2129","HANNIBAL MO",-91.35847473,39.70859146,6
"2130","HANOVER MA",-70.81069946,42.11336899,1
"2131","HANOVER NH",-72.28845215,43.70233917,15
"2132","HANOVER PA",-76.98248291,39.80073929,18
"2133","HANOVER PARK IL",-88.14541626,41.99964905,18
"2134","HAPEVILLE GA",-84.41027069,33.66032791,3
"2135","HAPPY TX",-101.85517883,34.74401093,3
"2136","HARBOR BEACH MI",-82.65100861,43.84455872,1
"2137","HARBOR SPRINGS MI",-84.99181366,45.43172455,34
"2138","HARDY AR",-91.48310089,36.31586838,1
"2139","HARKER HEIGHTS TX",-97.66394806,31.08788109,133
"2140","HARLAN KY",-83.32141113,36.84322739,5
"2141","HARLINGEN TX",-97.69669342,26.19152069,145
"2142","HARPERS FERRY WV",-77.7372818,39.32528687,2
"2143","HARRAH OK",-97.1640625,35.48944855,3
"2144","HARRIMAN TN",-84.55221558,35.93426514,4
"2145","HARRINGTON PARK NJ",-73.97896576,40.98410034,2
"2146","HARRISBURG IL",-88.54049683,37.73853302,1
"2147","HARRISBURG MO",-92.46318054,39.14170837,2
"2148","HARRISBURG NC",-80.65539551,35.32398224,12
"2149","HARRISBURG PA",-76.88382721,40.27407455,541
"2150","HARRISBURG SD",-96.69753265,43.4300499,1
"2151","HARRISON NJ",-74.15542603,40.7465477,15
"2152","HARRISON OH",-84.81867981,39.26198959,4
"2153","HARRISONBURG VA",-78.86815643,38.44975281,398
"2154","HARRISONVILLE MO",-94.34924316,38.65325928,8
"2155","HARRISTOWN IL",-89.08389282,39.85378647,1
"2156","HARRODSBURG KY",-84.84320068,37.76233673,4
"2157","HARROGATE TN",-83.65833282,36.57839203,2
"2158","HART MI",-86.36416626,43.69823837,1
"2159","HARTFORD CITY IN",-85.36962128,40.45125198,1
"2160","HARTFORD CT",-72.68445587,41.76383591,845
"2161","HARTFORD IA",-93.40566254,41.45930862,1
"2162","HARTFORD KY",-86.90929413,37.45124435,2
"2163","HARTFORD MI",-86.16687012,42.20689392,1
"2164","HARTFORD WI",-88.37940979,43.31758881,1
"2165","HARTLAND VT",-72.39821625,43.54077911,1
"2166","HARTLAND WI",-88.34208679,43.1048317,8
"2167","HARTLEY IA",-95.4770813,43.18453598,2
"2168","HARTSELLE AL",-86.93518066,34.44379425,2
"2169","HARTSVILLE SC",-80.07303619,34.37445068,183
"2170","HARTVILLE OH",-81.33060455,40.96377563,8
"2171","HARVARD IL",-88.61376953,42.42207336,1
"2172","HARVARD MA",-71.58187103,42.5003891,6
"2173","HARVEY IL",-87.64677429,41.61020279,58
"2174","HASLET TX",-97.3484726,32.97494125,2
"2175","HASTINGS-ON-HUDSON NY",-73.87804413,41.00286102,8
"2176","HASTINGS FL",-81.5078125,29.71843338,1
"2177","HASTINGS MI",-85.29088593,42.64608765,1
"2178","HASTINGS MN",-92.85280609,44.7434082,40
"2179","HASTINGS NE",-98.38917542,40.58628845,28
"2180","HATFIELD PA",-75.29840088,40.28004074,1
"2181","HATTIESBURG MS",-89.29040527,31.32738686,304
"2182","HAVANA FL",-84.41448975,30.62413788,9
"2183","HAVANA IL",-90.06096649,40.30030823,1
"2184","HAVELOCK NC",-76.90039825,34.87951279,5
"2185","HAVERFORD PA",-75.29338837,40.01327896,13
"2186","HAVERHILL MA",-71.07640076,42.77653122,17
"2187","HAVRE DE GRACE MD",-76.09111023,39.54937363,2
"2188","HAVRE MT",-109.67223358,48.55265808,3
"2189","HAW RIVER NC",-79.36388397,36.09186172,3
"2190","HAWKINSVILLE GA",-83.4718399,32.28422546,3
"2191","HAWLEY PA",-75.18128204,41.47588348,1
"2192","HAWTHORNE CA",-118.35491943,33.91656113,112
"2193","HAWTHORNE FL",-82.08397675,29.59261322,1
"2194","HAWTHORNE NJ",-74.15322876,40.94930649,15
"2195","HAYDEN ID",-116.7890625,47.76594925,15
"2196","HAYMARKET VA",-77.63591766,38.81214142,10
"2197","HAYS KS",-99.32746887,38.87940598,28
"2198","HAYWARD CA",-122.08326721,37.66890335,245
"2199","HAYWARD MN",-93.24449158,43.65049744,1
"2200","HAYWARD WI",-91.48522949,46.01277161,4
"2201","HAZARD KY",-83.19326019,37.24993515,1
"2202","HAZEL PARK MI",-83.10384369,42.46282196,4
"2203","HAZELTON ND",-100.28085327,46.48171997,3
"2204","HAZELWOOD MO",-90.37133789,38.77171707,26
"2205","HAZLEHURST GA",-82.59401703,31.87015152,1
"2206","HAZLEHURST MS",-90.39607239,31.86094666,1
"2207","HAZLET NJ",-74.19022369,40.41601563,3
"2208","HAZLETON PA",-75.97418213,40.95857239,17
"2209","HEADLAND AL",-85.34181213,31.35177422,1
"2210","HEALDSBURG CA",-122.87132263,38.6101799,36
"2211","HEARNE TX",-96.59375763,30.87876701,11
"2212","HEATH SPRINGS SC",-80.67503357,34.5934639,1
"2213","HEAVENER OK",-94.60111237,34.88928986,1
"2214","HEBER SPRINGS AR",-92.03152466,35.49176788,2
"2215","HEBRON IN",-87.20029449,41.31857681,51
"2216","HEDGESVILLE WV",-77.99388123,39.55364609,2
"2217","HELENA AL",-86.84368134,33.29661179,2
"2218","HELENA MT",-112.0374527,46.59269333,185
"2219","HELLERTOWN PA",-75.3400116,40.57966995,1
"2220","HELOTES TX",-98.69043732,29.57864761,70
"2221","HEMET CA",-116.9736557,33.74770737,7
"2222","HEMPSTEAD NY",-73.61798096,40.70619965,37
"2223","HEMPSTEAD TX",-96.0789566,30.0979023,2
"2224","HENDERSON KY",-87.58986664,37.8363266,15
"2225","HENDERSON NC",-78.39831543,36.3300705,20
"2226","HENDERSON NV",-114.97410583,36.03540421,641
"2227","HENDERSON TN",-88.64147949,35.43937683,3
"2228","HENDERSON TX",-94.79977417,32.15364456,4
"2229","HENDERSONVILLE NC",-82.46079254,35.31912994,113
"2230","HENDERSONVILLE TN",-86.61997986,36.30472565,38
"2231","HENRIETTA NY",-77.61167145,43.05939865,12
"2232","HEPHZIBAH GA",-82.0966568,33.31433105,3
"2233","HERCULANEUM MO",-90.38007355,38.26866531,28
"2234","HERCULES CA",-122.29007721,38.01711655,20
"2235","HEREFORD TX",-102.39845276,34.81501007,2
"2236","HERKIMER NY",-74.98493195,43.02587128,5
"2237","HERMANN MO",-91.43791199,38.70432281,41
"2238","HERMANTOWN MN",-92.23839569,46.8067627,1
"2239","HERMISTON OR",-119.29152679,45.84025192,17
"2240","HERMITAGE PA",-80.44813538,41.2335434,9
"2241","HERMOSA BEACH CA",-118.40161896,33.86245728,29
"2242","HERNANDO MS",-89.99411774,34.82405853,83
"2243","HERNDON VA",-77.38563538,38.96995544,34
"2244","HERRIN IL",-89.02784729,37.80303574,7
"2245","HESPERIA CA",-117.30263519,34.42634964,21
"2246","HIALEAH FL",-80.27757263,25.85853386,161
"2247","HIAWATHA KS",-95.53611755,39.85254669,1
"2248","HIBBING MN",-92.93714142,47.42311478,1
"2249","HICKORY NC",-81.34054565,35.72800827,33
"2250","HICKSVILLE OH",-84.76192474,41.29306412,10
"2251","HIGH POINT NC",-80.00497437,35.95609665,48
"2252","HIGHLAND BEACH FL",-80.06530762,26.40010643,2
"2253","HIGHLAND CA",-117.21057892,34.12824631,55
"2254","HIGHLAND HEIGHTS KY",-84.45198822,39.03324509,2
"2255","HIGHLAND IL",-89.6713562,38.73976135,10
"2256","HIGHLAND IN",-87.45178223,41.55387115,4
"2257","HIGHLAND KS",-95.27024841,39.85958481,1
"2258","HIGHLAND PARK IL",-87.80068207,42.18181992,40
"2259","HIGHLAND PARK MI",-83.09667969,42.40581131,4
"2260","HIGHLAND PARK NJ",-74.4232254,40.49617386,34
"2261","HIGHLAND PARK TX",-96.80493164,32.8320961,15
"2262","HIGHLANDVILLE MO",-93.28062439,36.93317032,1
"2263","HIGHWOOD IL",-87.80953979,42.19964218,7
"2264","HILLIARD OH",-83.15856171,40.03361511,54
"2265","HILLSBORO IL",-89.4937439,39.16139603,25
"2266","HILLSBORO KS",-97.20517731,38.35185242,1
"2267","HILLSBORO MO",-90.56336975,38.23225021,5
"2268","HILLSBORO OH",-83.61119843,39.20261765,35
"2269","HILLSBORO OR",-122.99278259,45.52270508,446
"2270","HILLSBORO TX",-97.13063812,32.01124573,4
"2271","HILLSBOROUGH NC",-79.09932709,36.07565308,48
"2272","HILLSDALE IL",-90.17341614,41.61362839,1
"2273","HILLSDALE MI",-84.63027191,41.91994095,18
"2274","HILLSDALE NJ",-74.039711,41.00293732,5
"2275","HILLSIDE IL",-87.90297699,41.87789917,3
"2276","HILLSIDE NJ",-74.22960663,40.70137024,6
"2277","HILLSVILLE VA",-80.73434448,36.7628479,2
"2278","HILTON HEAD ISLAND SC",-80.75251007,32.21665573,6
"2279","HILTON NY",-77.79302979,43.28840256,2
"2280","HINDMAN KY",-82.98039246,37.33594894,1
"2281","HINESVILLE GA",-81.59757996,31.85308266,21
"2282","HINSDALE IL",-87.9373703,41.80112076,1
"2283","HINSDALE NH",-72.48535156,42.78657913,3
"2284","HIRAM OH",-81.14317322,41.31268311,13
"2285","HITCHCOCK TX",-95.01639557,29.34873009,5
"2286","HO-HO-KUS NJ",-74.10064697,40.99679184,1
"2287","HOBART IN",-87.24478912,41.53391266,47
"2288","HOBBS NM",-103.13306427,32.70048141,3
"2289","HOBOKEN NJ",-74.0316925,40.7443428,221
"2290","HOFFMAN ESTATES IL",-88.07968903,42.04299927,9
"2291","HOGANSVILLE GA",-84.91479492,33.17349243,4
"2292","HOKES BLUFF AL",-85.86613464,33.99843979,2
"2293","HOLBROOK MA",-71.00770569,42.15513229,4
"2294","HOLCOMB KS",-100.99023437,37.98623276,11
"2295","HOLDEN MA",-71.86223602,42.35177994,10
"2296","HOLDREGE NE",-99.3705368,40.44029999,3
"2297","HOLLADAY UT",-111.82659149,40.66861343,1
"2298","HOLLAND MI",-86.10916138,42.78744507,99
"2299","HOLLAND OH",-83.71160126,41.62187576,2
"2300","HOLLIDAY TX",-98.69548798,33.81625748,5
"2301","HOLLIDAYSBURG PA",-78.38813782,40.42749405,4
"2302","HOLLISTER CA",-121.40388489,36.85258865,23
"2303","HOLLISTER MO",-93.21603394,36.62115479,1
"2304","HOLLISTON MA",-71.42358398,42.2000885,8
"2305","HOLLY HILL FL",-81.03705597,29.24398613,3
"2306","HOLLY MI",-83.62766266,42.79191208,1
