"yday","location","time","location_total.counts","positive.counts","negative.counts","neutral.counts","counts","lon","lat"
225,"WHEELING WV",5,2,0,2,0,2,-80.7192688,40.06991577
225,"WHITE BEAR LAKE MN",5,3,1,0,2,3,-93.01039886,45.08457947
225,"WHITE PLAINS NY",5,1,0,1,0,1,-73.76217651,41.03399658
225,"WHITEFISH MT",5,3,1,2,0,3,-114.3380127,48.41337967
225,"WHITEWATER WI",5,2,0,0,2,2,-88.73226166,42.83348846
225,"WHITTIER CA",5,1,0,1,0,1,-118.0349197,33.9793129
225,"WICHITA FALLS TX",5,4,0,0,4,4,-98.49403381,33.91383743
225,"WICHITA KS",5,33,8,7,18,33,-97.3383255,37.69230652
225,"WILKES-BARRE PA",5,1,0,1,0,1,-75.88058472,41.24601746
225,"WILKINSBURG PA",5,10,4,4,2,10,-79.88179016,40.44174194
225,"WILLIAMSBURG VA",5,14,3,7,4,14,-76.70659637,37.27114868
225,"WILLIAMSON WV",5,2,2,0,0,2,-82.27328491,37.67479324
225,"WILLINGBORO NJ",5,1,1,0,0,1,-74.86815643,40.02816391
225,"WILMETTE IL",5,1,1,0,0,1,-87.72296143,42.07221222
225,"WILMINGTON DE",5,14,5,6,3,14,-75.54558563,39.74601364
225,"WILMINGTON NC",5,13,4,4,5,13,-77.94431305,34.22592926
225,"WILSON NC",5,1,0,0,1,1,-77.914711,35.72143173
225,"WINDER GA",5,1,0,1,0,1,-83.71982574,33.99271393
225,"WINDSOR CT",5,3,2,0,1,3,-72.64279175,41.85288239
225,"WINDSOR MO",5,13,0,6,7,13,-93.5224762,38.53234863
225,"WINFIELD MO",5,1,0,1,0,1,-90.73840332,38.99734879
225,"WINNEMUCCA NV",5,1,0,1,0,1,-117.7377853,40.97271347
225,"WINNETKA IL",5,1,1,0,0,1,-87.73626709,42.10827255
225,"WINONA MN",5,9,3,2,4,9,-91.63965607,44.04986572
225,"WINOOSKI VT",5,1,0,1,0,1,-73.18509674,44.49157333
225,"WINSTON-SALEM NC",5,34,4,14,16,34,-80.24356842,36.1001091
225,"WINTER PARK FL",5,8,2,3,3,8,-81.33872223,28.6003685
225,"WOODBURY MN",5,4,0,1,3,4,-92.95999908,44.92368698
225,"WOODBURY NJ",5,1,1,0,0,1,-75.15171051,39.83841705
225,"WOODINVILLE WA",5,1,0,0,1,1,-122.1656876,47.75372314
225,"WOODLAND CA",5,1,0,0,1,1,-121.7751541,38.67827225
225,"WOODSTOCK GA",5,3,1,1,1,3,-84.51925659,34.10178375
225,"WOOSTER OH",5,1,0,0,1,1,-81.93497467,40.80502319
225,"WORCESTER MA",5,7,3,3,1,7,-71.801651,42.26288986
225,"WRIGHT CITY MO",5,4,1,2,1,4,-91.02021027,38.82786942
225,"WYLIE TX",5,3,0,1,2,3,-96.5396347,33.01520157
225,"WYOMING MI",5,2,0,1,1,2,-85.70549011,42.9133873
225,"YARDLEY PA",5,1,0,0,1,1,-74.8451004,40.2459259
225,"YONKERS NY",5,3,0,1,2,3,-73.89792633,40.93142319
225,"YORK PA",5,4,0,4,0,4,-76.72687531,39.96264267
225,"YORKVILLE IL",5,1,0,1,0,1,-88.44723511,41.64102936
225,"YOUNGSTOWN OH",5,12,5,3,4,12,-80.64901733,41.1000061
225,"YPSILANTI MI",5,13,3,3,7,13,-83.61315155,42.24105453
225,"YUCAIPA CA",5,2,1,0,1,2,-117.0447998,34.03347397
225,"YUCCA VALLEY CA",5,1,0,0,1,1,-116.4475403,34.11928558
225,"ZANESVILLE OH",5,4,0,2,2,4,-82.01314545,39.94056702
226,"ABBEVILLE SC",6,2,1,0,1,2,-82.37889099,34.1785202
226,"ABERDEEN MD",6,2,0,0,2,2,-76.16343689,39.50980759
226,"ABERDEEN NC",6,1,0,0,1,1,-79.42922211,35.13199615
226,"ABERDEEN SD",6,6,0,5,1,6,-98.48273468,45.46180344
226,"ABERDEEN WA",6,8,4,1,3,8,-123.8181381,46.97493744
226,"ABILENE KS",6,6,5,1,0,6,-97.21461487,38.9171524
226,"ABILENE TX",6,44,11,17,16,44,-99.73384094,32.44894028
226,"ABINGDON VA",6,1,0,1,0,1,-81.97711945,36.7100563
226,"ABINGTON MA",6,1,1,0,0,1,-70.94435883,42.1049118
226,"ABINGTON PA",6,3,1,0,2,3,-75.11743164,40.12073898
226,"ABSECON NJ",6,76,23,17,36,76,-74.49462128,39.42850494
226,"ACTON MA",6,22,5,8,9,22,-71.43197632,42.48540115
226,"ACWORTH GA",6,3,0,2,1,3,-84.67662811,34.06597519
226,"ADA OH",6,2,1,0,1,2,-83.82268524,40.76944351
226,"ADA OK",6,8,2,2,4,8,-96.67899323,34.77481842
226,"ADAMS MA",6,1,0,1,0,1,-73.1167984,42.62440872
226,"ADAMSTOWN PA",6,1,0,1,0,1,-76.05577087,40.2414856
226,"ADDISON IL",6,3,0,0,3,3,-87.98938751,41.93162155
226,"ADDISON NY",6,1,1,0,0,1,-77.23320007,42.1031456
226,"ADDISON TX",6,34,13,7,14,34,-96.82976532,32.96215057
226,"ADEL IA",6,1,0,1,0,1,-94.01776123,41.6144371
226,"ADELANTO CA",6,4,3,0,1,4,-117.4104309,34.58280563
226,"ADRIAN MI",6,6,1,1,4,6,-84.03691101,41.89771652
226,"ADRIAN MO",6,2,0,1,1,2,-94.35219574,38.39756775
226,"AHOSKIE NC",6,1,0,1,0,1,-76.98433685,36.28694534
226,"AIKEN SC",6,12,4,1,7,12,-81.71619415,33.55714417
226,"AIRMONT NY",6,4,0,3,1,4,-74.11543274,41.10093689
226,"AKRON OH",6,310,103,76,131,310,-81.51885223,41.08151627
226,"AKRON PA",6,3,1,1,1,3,-76.20130157,40.15691757
226,"ALACHUA FL",6,3,2,0,1,3,-82.49368286,29.79605484
226,"ALAMEDA CA",6,158,37,43,78,158,-122.2444763,37.76513672
226,"ALAMOGORDO NM",6,9,3,4,2,9,-105.9584656,32.90003967
226,"ALAMOSA CO",6,11,3,2,6,11,-105.8724442,37.46229935
226,"ALBANY GA",6,13,3,4,6,13,-84.15510559,31.58296013
226,"ALBANY KY",6,1,0,0,1,1,-85.13433075,36.69089127
226,"ALBANY LA",6,19,6,3,10,19,-90.58232117,30.50474739
226,"ALBANY NY",6,261,54,67,140,261,-73.75520325,42.6529007
226,"ALBANY OR",6,7,3,3,1,7,-123.1083984,44.63620758
226,"ALBERT LEA MN",6,2,0,0,2,2,-93.36846924,43.6479454
226,"ALBERTVILLE AL",6,3,0,0,3,3,-86.20863342,34.26794434
226,"ALBION PA",6,3,2,0,1,3,-80.3659668,41.88935471
226,"ALBUQUERQUE NM",6,566,165,163,238,566,-106.6517639,35.08336639
226,"ALCOA TN",6,19,4,6,9,19,-83.96761322,35.77825165
226,"ALEXANDRIA IN",6,1,0,0,1,1,-85.67569733,40.2626915
226,"ALEXANDRIA LA",6,26,5,7,14,26,-92.44517517,31.31143761
226,"ALEXANDRIA MN",6,7,1,3,3,7,-95.37786865,45.88516617
226,"ALEXANDRIA VA",6,433,151,97,185,433,-77.04605103,38.80503082
226,"ALGOMA WI",6,2,0,1,1,2,-87.43292999,44.60874557
226,"ALGONA IA",6,2,0,1,1,2,-94.2338028,43.06998444
226,"ALHAMBRA CA",6,9,2,1,6,9,-118.1287003,34.0954628
226,"ALICE TX",6,2,0,2,0,2,-98.07035828,27.7528286
226,"ALICEVILLE AL",6,1,1,0,0,1,-88.15151978,33.12960434
226,"ALIQUIPPA PA",6,2,0,1,1,2,-80.23978424,40.63685608
226,"ALLEGAN MI",6,3,2,0,1,3,-85.85546112,42.52919769
226,"ALLEN PARK MI",6,1,0,0,1,1,-83.21057892,42.25782394
226,"ALLEN TX",6,22,7,6,9,22,-96.67116547,33.10336685
226,"ALLENTOWN PA",6,67,8,24,35,67,-75.46569824,40.60851288
226,"ALLIANCE OH",6,1,0,0,1,1,-81.10575867,40.91523743
226,"ALMA AR",6,2,2,0,0,2,-94.22241974,35.47818375
226,"ALMA MI",6,1,0,1,0,1,-84.65994263,43.37918854
226,"ALMONT MI",6,2,2,0,0,2,-83.04501343,42.9206543
226,"ALPENA MI",6,1,0,0,1,1,-83.43292999,45.06164551
226,"ALPHARETTA GA",6,24,5,11,8,24,-84.29410553,34.07542419
226,"ALPINE TX",6,2,1,0,1,2,-103.6622238,30.35860062
226,"ALSIP IL",6,1,0,0,1,1,-87.73867035,41.66915894
226,"ALTA IA",6,1,0,0,1,1,-95.3097229,42.67442703
226,"ALTAMONTE SPRINGS FL",6,5,2,1,2,5,-81.39485931,28.66284752
226,"ALTON IL",6,95,35,26,34,95,-90.18429565,38.89074326
226,"ALTOONA IA",6,2,1,0,1,2,-93.46868896,41.64997482
226,"ALTOONA PA",6,21,6,6,9,21,-78.39411163,40.51860046
226,"ALTUS OK",6,1,1,0,0,1,-99.33457184,34.63834
226,"ALVA OK",6,6,3,0,3,6,-98.66719055,36.80501556
226,"ALVIN TX",6,4,1,3,0,4,-95.24459076,29.42417526
226,"AMARILLO TX",6,62,11,22,29,62,-101.8324051,35.22210312
226,"AMBLER PA",6,4,0,2,2,4,-75.2210083,40.15485382
226,"AMERICAN FORK UT",6,2,1,0,1,2,-111.8032379,40.34251022
226,"AMERICUS GA",6,1,0,0,1,1,-84.23246002,32.07291031
226,"AMES IA",6,306,71,78,157,306,-93.61370087,42.02269363
226,"AMHERST MA",6,43,11,12,20,43,-72.5192337,42.37371826
226,"AMHERST OH",6,17,4,6,7,17,-82.22229767,41.39805603
226,"AMITYVILLE NY",6,1,0,1,0,1,-73.41622162,40.67899323
226,"AMMON ID",6,1,1,0,0,1,-111.9684067,43.46959305
226,"AMORY MS",6,7,2,1,4,7,-88.48745728,33.98094559
226,"ANACORTES WA",6,11,1,4,6,11,-122.6148834,48.51247025
226,"ANADARKO OK",6,2,1,1,0,2,-98.2443161,35.07276535
226,"ANAHEIM CA",6,103,29,31,43,103,-117.9165115,33.8354454
226,"ANCHORAGE AK",6,296,108,70,118,296,-149.8811951,61.21649933
226,"ANDERSON IN",6,72,17,18,37,72,-85.68051147,40.1053772
226,"ANDERSON SC",6,19,5,8,6,19,-82.65641785,34.50934219
226,"ANDOVER KS",6,4,2,2,0,4,-97.13726807,37.71379852
226,"ANDOVER MA",6,14,4,5,5,14,-71.13011169,42.65668869
226,"ANDOVER MN",6,2,1,0,1,2,-93.29158783,45.23327637
226,"ANDREWS TX",6,1,1,0,0,1,-102.5462036,32.31894684
226,"ANGOLA NY",6,2,0,1,1,2,-79.0273056,42.63856506
226,"ANKENY IA",6,26,8,6,12,26,-93.60646057,41.72983551
226,"ANN ARBOR MI",6,718,208,184,326,718,-83.74536896,42.28347015
226,"ANNA TX",6,1,0,0,1,1,-96.5491333,33.34925842
226,"ANNAPOLIS MD",6,113,30,36,47,113,-76.49166107,38.97844696
226,"ANNISTON AL",6,4,3,0,1,4,-85.8313446,33.65997314
226,"ANNVILLE PA",6,1,0,1,0,1,-76.51483917,40.32979584
226,"ANOKA MN",6,4,1,1,2,4,-93.3874588,45.19776535
226,"ANSONIA CT",6,13,3,2,8,13,-73.0779953,41.34640884
226,"ANTIOCH CA",6,45,12,14,19,45,-121.808136,38.0049057
226,"APACHE JUNCTION AZ",6,9,3,4,2,9,-111.5511551,33.41511536
226,"APEX NC",6,12,2,5,5,12,-78.84952545,35.73279572
226,"APOLLO PA",6,1,1,0,0,1,-79.56620789,40.58155441
226,"APOPKA FL",6,6,3,1,2,6,-81.5089798,28.68117523
226,"APPLE VALLEY MN",6,12,4,0,8,12,-93.21794128,44.73189926
226,"APPLETON WI",6,107,39,26,42,107,-88.41551208,44.2618866
226,"ARAB AL",6,22,3,11,8,22,-86.49552917,34.31829453
226,"ARCADIA CA",6,8,2,2,4,8,-118.0368881,34.1397934
226,"ARCADIA FL",6,2,0,1,1,2,-81.85810089,27.21654701
226,"ARCADIA LA",6,2,0,0,2,2,-92.92064667,32.54955673
226,"ARCANUM OH",6,2,0,0,2,2,-84.55335236,39.9899826
226,"ARCATA CA",6,40,12,14,14,40,-124.08564,40.86624527
226,"ARCHDALE NC",6,2,1,1,0,2,-79.97145844,35.91481018
226,"ARDEN DE",6,1,0,1,0,1,-75.48575592,39.8094902
226,"ARDEN HILLS MN",6,1,1,0,0,1,-93.15720367,45.05033112
226,"ARDMORE OK",6,16,8,4,4,16,-97.14401245,34.17425156
226,"ARENZVILLE IL",6,1,1,0,0,1,-90.37351227,39.87685394
226,"ARKADELPHIA AR",6,4,1,2,1,4,-93.05423737,34.12095642
226,"ARKANSAS CITY KS",6,6,1,2,3,6,-97.03897858,37.06211472
226,"ARKPORT NY",6,1,0,1,0,1,-77.69580841,42.39464188
226,"ARLINGTON HEIGHTS IL",6,145,41,39,65,145,-87.98104858,42.08821106
226,"ARLINGTON MA",6,26,8,3,15,26,-71.15559387,42.41545486
226,"ARLINGTON TN",6,2,0,1,1,2,-89.66139984,35.29637527
226,"ARLINGTON TX",6,261,82,66,113,261,-97.10882568,32.73590469
226,"ARLINGTON WA",6,6,1,1,4,6,-122.1277237,48.19829941
226,"ARNOLD MO",6,13,1,1,11,13,-90.37690735,38.43906784
226,"ARROYO GRANDE CA",6,10,2,2,6,10,-120.5928879,35.11868668
226,"ARVADA CO",6,13,6,5,2,13,-105.0886612,39.8028183
226,"ARVIN CA",6,2,1,1,0,2,-118.8308792,35.20893478
226,"ASBURY PARK NJ",6,34,10,7,17,34,-74.01100159,40.22047806
226,"ASH GROVE MO",6,3,1,1,1,3,-93.58557892,37.31526566
226,"ASHBURN GA",6,5,1,1,3,5,-83.65306091,31.70657539
226,"ASHEBORO NC",6,5,1,1,3,5,-79.81291199,35.70822525
226,"ASHEVILLE NC",6,429,131,98,200,429,-82.55367279,35.60134888
226,"ASHLAND IL",6,3,0,2,1,3,-90.00800323,39.88794327
226,"ASHLAND KY",6,1,1,0,0,1,-82.63764954,38.47874069
226,"ASHLAND MO",6,4,1,1,2,4,-92.25737762,38.77433395
226,"ASHLAND OH",6,6,1,1,4,6,-82.31797028,40.86874771
226,"ASHLAND OR",6,132,32,37,63,132,-122.7111359,42.19425583
226,"ASHLAND VA",6,37,9,12,16,37,-77.47959137,37.75937653
226,"ASHLAND WI",6,6,3,1,2,6,-90.88419342,46.59241104
226,"ASHTABULA OH",6,11,2,2,7,11,-80.78971863,41.86506653
226,"ASHWAUBENON WI",6,1,0,1,0,1,-88.07009888,44.48205185
226,"ASPEN CO",6,46,16,12,18,46,-106.8185959,39.19105911
226,"ASTORIA OR",6,23,6,6,11,23,-123.8339157,46.18756866
226,"ATASCADERO CA",6,1,0,0,1,1,-120.6487961,35.47494888
226,"ATHENS AL",6,5,1,0,4,5,-86.97190857,34.80292892
226,"ATHENS IL",6,4,1,2,1,4,-89.72410583,39.96085739
226,"ATHENS OH",6,82,20,18,44,82,-82.10113525,39.32934952
226,"ATHENS PA",6,37,9,11,17,37,-76.52072906,41.9661293
226,"ATHENS TX",6,3,2,0,1,3,-95.85599518,32.20513916
226,"ATHOL MA",6,1,1,0,0,1,-72.22972107,42.59287643
226,"ATLANTA GA",6,7654,2231,1972,3451,7654,-84.38757324,33.74927521
226,"ATLANTA IN",6,3,1,2,0,3,-86.02610016,40.21550751
226,"ATLANTIC BEACH FL",6,12,3,2,7,12,-81.39808655,30.33498573
226,"ATLANTIC CITY NJ",6,80,23,24,33,80,-74.42202759,39.36457062
226,"ATLANTIC HIGHLANDS NJ",6,1,0,0,1,1,-74.03326416,40.40827942
226,"ATOKA OK",6,1,0,0,1,1,-96.12915039,34.38588333
226,"ATTALLA AL",6,1,0,0,1,1,-86.08874512,34.02215958
226,"ATTLEBORO MA",6,6,3,0,3,6,-71.28439331,41.94469833
226,"ATWATER CA",6,4,1,0,3,4,-120.6140137,37.34663773
226,"AUBREY TX",6,1,0,1,0,1,-96.98683167,33.30471039
226,"AUBURN AL",6,87,30,17,40,87,-85.48087311,32.61021423
226,"AUBURN CA",6,195,52,53,90,195,-121.0794067,38.89623642
226,"AUBURN GA",6,1,0,0,1,1,-83.82753754,34.01380157
226,"AUBURN MA",6,1,0,1,0,1,-71.84958649,42.18192291
226,"AUBURN ME",6,3,0,1,2,3,-70.23028564,44.09794235
226,"AUBURN NY",6,11,1,2,8,11,-76.56542969,42.93203735
226,"AUBURN WA",6,35,12,10,13,35,-122.2304688,47.30677795
226,"AUGUSTA KS",6,13,5,3,5,13,-96.97721863,37.68652725
226,"AUGUSTA ME",6,7,1,3,3,7,-69.7781601,44.31053925
226,"AURORA CO",6,145,42,32,71,145,-104.8693161,39.73983765
226,"AURORA IL",6,96,30,30,36,96,-88.32048798,41.76070023
226,"AURORA NC",6,2,1,1,0,2,-76.78784943,35.30578995
226,"AUSTELL GA",6,42,10,9,23,42,-84.63414001,33.81290054
226,"AUSTIN MN",6,6,3,2,1,6,-92.97491455,43.6665535
226,"AUSTIN TX",6,5442,1552,1528,2362,5442,-97.74386597,30.26748466
226,"AUSTINTOWN OH",6,39,6,12,21,39,-80.76424408,41.10162354
226,"AVA MO",6,1,0,1,0,1,-92.6605835,36.95189667
226,"AVIS PA",6,5,2,1,2,5,-77.31352997,41.1848526
226,"AVOCA NY",6,3,0,2,1,3,-77.42100525,42.40945435
226,"AVON CO",6,1,1,0,0,1,-106.5237427,39.63142395
226,"AVON PARK FL",6,1,1,0,0,1,-81.50580597,27.59641075
226,"AVONDALE AZ",6,51,19,10,22,51,-112.3513947,33.43592072
226,"AVONDALE PA",6,1,0,1,0,1,-75.78266907,39.82365036
226,"AZLE TX",6,4,1,3,0,4,-97.54621887,32.89556885
226,"AZTEC NM",6,2,1,1,0,2,-107.9938355,36.82159805
226,"AZUSA CA",6,28,9,5,14,28,-117.9098816,34.13357544
226,"BAKERSFIELD CA",6,204,53,57,94,204,-119.0206375,35.37326813
226,"BAKERSVILLE NC",6,2,1,1,0,2,-82.15859985,36.01586914
226,"BALDWIN CITY KS",6,1,0,0,1,1,-95.18656921,38.77522659
226,"BALDWIN PARK CA",6,4,2,0,2,4,-117.9624786,34.08519363
226,"BALDWINSVILLE NY",6,1,1,0,0,1,-76.33219147,43.15886307
226,"BALDWYN MS",6,6,1,0,5,6,-88.63553619,34.5099411
226,"BALLSTON SPA NY",6,16,6,3,7,16,-73.84790039,43.00103378
226,"BALLWIN MO",6,33,9,10,14,33,-90.54669189,38.5951004
226,"BALTIMORE MD",6,2617,708,704,1205,2617,-76.6115799,39.29075623
226,"BAMBERG SC",6,1,0,0,1,1,-81.03459167,33.2973938
226,"BANDERA TX",6,1,0,0,1,1,-99.07427216,29.72691536
226,"BANGOR ME",6,56,12,19,25,56,-68.77653503,44.80109406
226,"BANGOR PA",6,4,1,0,3,4,-75.20609283,40.86587524
226,"BANNING CA",6,9,2,2,5,9,-116.878746,33.92569351
226,"BAR HARBOR ME",6,11,0,1,10,11,-68.20309448,44.38752747
226,"BARABOO WI",6,17,4,4,9,17,-89.74446869,43.47089767
226,"BARBERTON OH",6,1,1,0,0,1,-81.60507965,41.0127182
226,"BARBOURVILLE KY",6,4,2,1,1,4,-83.88861084,36.86665726
226,"BARDSTOWN KY",6,14,3,4,0,7,-85.46318817,37.810512545
226,"BARGERSVILLE IN",6,1,0,0,1,1,-86.16780853,39.52098083
226,"BARNESVILLE GA",6,1,0,0,1,1,-84.15583038,33.05487442
226,"BARRINGTON IL",6,1,1,0,0,1,-88.13623047,42.15398788
226,"BARTLESVILLE OK",6,1,0,0,1,1,-95.98135376,36.74737549
226,"BARTLETT IL",6,4,1,2,1,4,-88.18564606,41.9950676
226,"BARTLETT KS",6,1,0,1,0,1,-95.21155548,37.05488205
226,"BARTLETT TN",6,4,1,1,2,4,-89.87441254,35.20460892
226,"BARTONVILLE IL",6,45,17,9,19,45,-89.65235138,40.6502037
226,"BASALT CO",6,1,1,0,0,1,-107.0336685,39.36895752
226,"BASTROP LA",6,1,1,0,0,1,-91.91439819,32.77897644
226,"BASTROP TX",6,2,0,0,2,2,-97.31572723,30.11092758
226,"BATAVIA NY",6,14,3,4,7,14,-78.18697357,42.99835587
226,"BATAVIA OH",6,3,1,1,1,3,-84.17655182,39.07704926
226,"BATESVILLE AR",6,4,1,2,1,4,-91.64100647,35.76984024
226,"BATESVILLE MS",6,22,3,10,9,22,-89.94464874,34.31167603
226,"BATH ME",6,2,0,0,2,2,-69.81929779,43.9107132
226,"BATON ROUGE LA",6,404,124,97,183,404,-91.15479279,30.45132256
226,"BATTLE CREEK MI",6,9,4,1,4,9,-85.17985535,42.32100677
226,"BATTLE GROUND WA",6,8,3,3,2,8,-122.5356064,45.78078842
226,"BAXLEY GA",6,1,0,1,0,1,-82.34827423,31.77871323
226,"BAY CITY MI",6,30,10,7,13,30,-83.8886261,43.59466171
226,"BAY LAKE FL",6,23,4,6,13,23,-81.92185974,28.45840073
226,"BAY VILLAGE OH",6,17,4,7,6,17,-81.92155457,41.48464966
226,"BAYONNE NJ",6,18,4,4,10,18,-74.10975647,40.66794968
226,"BAYTOWN TX",6,44,13,16,15,44,-94.97782135,29.73608589
226,"BEACON NY",6,34,8,14,12,34,-73.9688797,41.50502014
226,"BEAR LAKE MI",6,2,2,0,0,2,-86.14846802,44.42086029
226,"BEATRICE NE",6,1,0,1,0,1,-96.74773407,40.26797104
226,"BEAUFORT SC",6,6,2,2,2,6,-80.68718719,32.44019699
226,"BEAUMONT CA",6,2,2,0,0,2,-116.9783173,33.9292717
226,"BEAUMONT TX",6,62,16,15,31,62,-94.10238647,30.08622551
226,"BEAVER DAM WI",6,2,2,0,0,2,-88.83752441,43.45764542
226,"BEAVER FALLS PA",6,1,1,0,0,1,-80.3188858,40.75218582
226,"BEAVER PA",6,2,1,1,0,2,-80.30450439,40.69532776
226,"BEAVERCREEK OH",6,15,3,5,7,15,-84.06332397,39.70913696
226,"BEAVERTON OR",6,154,48,39,67,154,-122.8055344,45.48670197
226,"BECKLEY WV",6,5,1,3,1,5,-81.18963623,37.77680588
226,"BEDFORD MA",6,2,1,1,0,2,-71.27526855,42.49069214
226,"BEDFORD NY",6,9,4,2,3,9,-73.64318085,41.204319
226,"BEDFORD OH",6,3,0,2,1,3,-81.53594208,41.39339828
226,"BEDFORD PA",6,4,2,0,2,4,-78.50319672,40.01898575
226,"BEDFORD TX",6,15,6,4,5,15,-97.14364624,32.8442955
226,"BEDFORD VA",6,1,0,1,0,1,-79.52242279,37.33457184
226,"BEDMINSTER NJ",6,4,0,2,2,4,-74.64486694,40.68070602
226,"BEECH GROVE IN",6,2,1,0,1,2,-86.08973694,39.72201157
226,"BEECHER CITY IL",6,2,0,0,2,2,-88.78668976,39.18835068
226,"BEEVILLE TX",6,3,1,1,1,3,-97.7488327,28.40157127
226,"BEL AIR MD",6,23,7,7,9,23,-76.34788513,39.53611374
226,"BELCHERTOWN MA",6,1,0,1,0,1,-72.40000153,42.27737427
226,"BELL CA",6,12,2,3,7,12,-118.1889572,33.97753906
226,"BELL GARDENS CA",6,2,0,0,2,2,-118.1536942,33.96530914
226,"BELLE GLADE FL",6,5,2,1,2,5,-80.66747284,26.68785477
226,"BELLEFONTE PA",6,20,3,5,12,20,-77.77765656,40.91333389
226,"BELLEVIEW FL",6,4,0,4,0,4,-82.06185913,29.05568314
226,"BELLEVILLE IL",6,132,42,33,57,132,-89.98438263,38.52002716
226,"BELLEVILLE MI",6,2,1,0,1,2,-83.48514557,42.20495987
226,"BELLEVILLE NJ",6,1,0,1,0,1,-74.14912415,40.79369736
226,"BELLEVUE KY",6,6,3,1,2,6,-84.47879791,39.10644531
226,"BELLEVUE NE",6,16,4,3,9,16,-95.89156342,41.13648224
226,"BELLEVUE WA",6,119,41,34,44,119,-122.2029648,47.61014557
226,"BELLFLOWER CA",6,22,3,5,14,22,-118.1186295,33.88169479
226,"BELLINGHAM WA",6,155,52,40,63,155,-122.4727402,48.76121521
226,"BELLMAWR NJ",6,7,0,0,7,7,-75.09385681,39.86771774
226,"BELLPORT NY",6,9,1,3,5,9,-72.93808746,40.75737
226,"BELLVILLE TX",6,2,0,1,1,2,-96.25782776,29.95071411
226,"BELLWOOD IL",6,1,1,0,0,1,-87.88317108,41.88128662
226,"BELMAR NJ",6,2,1,1,0,2,-74.02155304,40.17336273
226,"BELMONT CA",6,36,15,7,14,36,-122.2783508,37.51996613
226,"BELMONT MA",6,1,0,0,1,1,-71.1774292,42.39597321
226,"BELMONT NC",6,7,1,1,5,7,-81.0369873,35.24316406
226,"BELOIT WI",6,9,2,3,4,9,-89.03194427,42.50856781
226,"BELTON MO",6,6,1,3,2,6,-94.53222656,38.81176376
226,"BELTON TX",6,19,4,7,8,19,-97.46511841,31.05611229
226,"BELVIDERE IL",6,3,1,1,1,3,-88.84451294,42.26396942
226,"BEMIDJI MN",6,21,5,7,9,21,-94.88105774,47.47352982
226,"BEND OR",6,106,30,27,49,106,-121.3171387,44.0577774
226,"BENICIA CA",6,25,7,7,11,25,-122.1603012,38.04900742
226,"BENNETT CO",6,3,0,1,2,3,-104.4285889,39.75864792
226,"BENSENVILLE IL",6,8,1,4,3,8,-87.94012451,41.95510483
226,"BENSON NC",6,2,1,1,0,2,-78.54795074,35.38231659
226,"BENTON HARBOR MI",6,7,1,3,3,7,-86.45429993,42.11692429
226,"BENTON LA",6,1,0,1,0,1,-93.74242401,32.69527817
226,"BENTONVILLE AR",6,15,4,6,5,15,-94.20933533,36.3728447
226,"BEREA KY",6,5,4,1,0,5,-84.29612732,37.5687027
226,"BEREA OH",6,7,2,2,3,7,-81.85396576,41.36633301
226,"BERKELEY CA",6,753,222,197,334,753,-122.2752533,37.87145615
226,"BERKELEY HEIGHTS NJ",6,1,0,1,0,1,-74.44181824,40.68349838
226,"BERKELEY MO",6,9,5,2,2,9,-90.33169556,38.75470734
226,"BERKLEY MI",6,9,0,4,5,9,-83.18341827,42.50307083
226,"BERLIN MD",6,1,0,0,1,1,-75.21686554,38.32276917
226,"BERLIN NJ",6,1,0,0,1,1,-74.9280014,39.79132462
226,"BERNALILLO NM",6,7,3,3,1,7,-106.5516357,35.30175781
226,"BERRIEN SPRINGS MI",6,7,3,1,3,7,-86.33900452,41.94654846
226,"BERRYVILLE VA",6,1,0,1,0,1,-77.9814682,39.15181732
226,"BERWICK PA",6,5,3,0,2,5,-76.23230743,41.05486679
226,"BERWYN IL",6,17,7,4,6,17,-87.79390717,41.85061646
226,"BESSEMER AL",6,7,1,1,5,7,-86.95465851,33.40222549
226,"BESSEMER CITY NC",6,1,0,0,1,1,-81.28375244,35.28520966
226,"BETHALTO IL",6,1,0,0,1,1,-90.04077911,38.90911865
226,"BETHEL PARK PA",6,1,1,0,0,1,-80.01592255,40.33843613
226,"BETHLEHEM PA",6,114,30,24,60,114,-75.36949921,40.62598801
226,"BETTENDORF IA",6,5,1,1,3,5,-90.51612854,41.52465439
226,"BEVERLY HILLS CA",6,96,24,25,47,96,-118.4019775,34.07383347
226,"BEVERLY HILLS MI",6,1,1,0,0,1,-83.22288513,42.52407837
226,"BEVERLY MA",6,10,3,2,5,10,-70.87913513,42.55848312
226,"BEXLEY OH",6,4,3,1,0,4,-82.93772888,39.96929932
226,"BIDDEFORD ME",6,2,0,1,1,2,-70.45225525,43.49275208
226,"BIG LAKE MN",6,1,0,0,1,1,-93.7464447,45.33234787
226,"BIG RAPIDS MI",6,16,3,6,7,16,-85.48376465,43.69808578
226,"BIG SANDY TX",6,4,1,3,0,4,-95.10948181,32.58401871
226,"BIG SPRING TX",6,11,4,5,2,11,-101.4811173,32.25181198
226,"BIGGS CA",6,1,0,1,0,1,-121.7154388,39.41196823
226,"BILLERICA MA",6,1,0,0,1,1,-71.26820374,42.55883408
226,"BILLINGS MT",6,15,2,4,9,15,-108.504631,45.7833786
226,"BILOXI MS",6,28,6,9,13,28,-88.89369202,30.40021133
