"Code","State","State_id","City","City2","City3","Place_type","City_state","City_code","avgCensus2010pop","avgPopestimate2015","rownum","id","id2","geography","totalpopulation","malepop","femalepop","medianage","per_male","per_female","total_area","urban","rural","per_urban","per_rural","house_total_population","house_total_income","total_population_race","white_population","black_population","per_white","per_black","total_pop_over16","employ_pop_over16","per_employ_over16","total_population_lang","english_only","english_other","per_english_only","per_english_other","mean_income_households","total_population_individuals","house_median_income","med_per_urban","med_per_rural","med_per_employ_over16","city","state","location","lon","lat","count","count_rate","mean_income_per_capita"
"CA","California",6,"Napa city","Napa","Napa","city","Napa, California","Napa, CA",76915,80045,2867,"1600000US0650258",650258,"Napa city, California",79113,39060,40053,37.5,49.37,50.63,76915,76840,75,99.9,0.1,28356,28356,79113,61697,631,77.99,0.8,62534,43049,68.8,74141,46358,27783,62.5,37.5,87707,79113,68038,99.95,0.05,63.8,"NAPA","CA","NAPA CA",-122.2872086,38.29692841,121,1.529457864,32520
"CA","California",6,"Needles city","Needles","Needles","city","Needles, California","Needles, CA",4844,4967,2869,"1600000US0650734",650734,"Needles city, California",4942,2279,2663,40.9,46.11,53.89,4844,4539,305,93.7,6.3,2138,2138,4942,3902,67,78.96,1.36,3751,1873,49.9,4630,4208,422,90.9,9.1,40562,4942,30443,99.95,0.05,63.8,"NEEDLES","CA","NEEDLES CA",-114.6156082,34.84807587,15,3.035208418,18013
"CA","California",6,"Nevada City city","Nevada City","Nevada City","city","Nevada City, California","Nevada City, CA",3068,3141,2870,"1600000US0650874",650874,"Nevada City city, California",3101,1486,1615,51.5,47.92,52.08,3068,3055,13,99.58,0.42,1470,1470,3101,2870,30,92.55,0.97,2824,1496,53,3018,2733,285,90.6,9.4,73664,3101,47981,99.95,0.05,63.8,"NEVADA CITY","CA","NEVADA CITY CA",-121.0184174,39.26145172,19,6.127055788,35083
"CA","California",6,"Newark city","Newark","Newark","city","Newark, California","Newark, CA",42573,45310,2871,"1600000US0650916",650916,"Newark city, California",44207,22280,21927,38.7,50.4,49.6,42573,42573,0,100,0,13436,13436,44207,16293,1957,36.86,4.43,35714,23658,66.2,41985,19790,22195,47.1,52.9,100963,44207,86757,99.95,0.05,63.8,"NEWARK","CA","NEWARK CA",-122.0424347,37.5296669,11,0.248829371,32220
"CA","California",6,"Newman city","Newman","Newman","city","Newman, California","Newman, CA",10224,10878,2875,"1600000US0651140",651140,"Newman city, California",10667,5376,5291,32.3,50.4,49.6,10224,10216,8,99.92,0.08,3131,3131,10667,8974,194,84.13,1.82,7676,5054,65.8,9676,4438,5238,45.9,54.1,55571,10667,50225,99.95,0.05,63.8,"NEWMAN","CA","NEWMAN CA",-121.0232544,37.31364059,6,0.562482422,17041
"CA","California",6,"Norco city","Norco","Norco","city","Norco, California","Norco, CA",27063,26198,2884,"1600000US0651560",651560,"Norco city, California",26966,14824,12142,39.8,54.97,45.03,27063,27063,0,100,0,7002,7002,26966,20463,1446,75.88,5.36,21945,11612,52.9,25814,18666,7148,72.3,27.7,102905,26966,88051,99.95,0.05,63.8,"NORCO","CA","NORCO CA",-117.5555801,33.93997192,7,0.259586146,28358
"CA","California",6,"Norwalk city","Norwalk","Norwalk","city","Norwalk, California","Norwalk, CA",105549,106644,2898,"1600000US0652526",652526,"Norwalk city, California",106659,53410,53249,34,50.08,49.92,105549,105549,0,100,0,27225,27225,106659,57772,4872,54.17,4.57,82512,51414,62.3,99199,32984,66215,33.3,66.7,70046,106659,59756,99.95,0.05,63.8,"NORWALK","CA","NORWALK CA",-118.0839539,33.90219116,23,0.215640499,19376
"CA","California",6,"Novato city","Novato","Novato","city","Novato, California","Novato, CA",51904,55592,2899,"1600000US0652582",652582,"Novato city, California",54133,26145,27988,44,48.3,51.7,51904,49451,2453,95.27,4.73,21403,21403,54133,42581,1035,78.66,1.91,43940,28944,65.9,50900,38923,11977,76.5,23.5,111096,54133,78439,99.95,0.05,63.8,"NOVATO","CA","NOVATO CA",-122.576561,38.11727142,49,0.905177988,45483
"CA","California",6,"Oakdale city","Oakdale","Oakdale","city","Oakdale, California","Oakdale, CA",20675,22188,2902,"1600000US0652694",652694,"Oakdale city, California",21543,10631,10912,33.8,49.35,50.65,20675,20639,36,99.83,0.17,7335,7335,21543,19015,355,88.27,1.65,16220,9576,59,19858,15276,4582,76.9,23.1,64893,21543,51785,99.95,0.05,63.8,"OAKDALE","CA","OAKDALE CA",-120.8491745,37.76628113,7,0.324931532,22791
"CA","California",6,"Oakland city","Oakland","Oakland","city","Oakland, California","Oakland, CA",390724,418929,2906,"1600000US0653000",653000,"Oakland city, California",408073,197843,210230,36.3,48.48,51.52,390724,390715,9,100,0,158424,158424,408073,159650,106302,39.12,26.05,332257,222635,67,382120,231083,151037,60.5,39.5,83048,408073,54618,99.95,0.05,63.8,"OAKLAND","CA","OAKLAND CA",-122.2733154,37.80438614,8930,21.8833395,33505
"CA","California",6,"Oceanside city","Oceanside","Oceanside","city","Oceanside, California","Oceanside, CA",167086,175126,2915,"1600000US0653322",653322,"Oceanside city, California",173050,87556,85494,36.2,50.6,49.4,167086,166749,337,99.8,0.2,60493,60493,173050,119994,8997,69.34,5.2,139033,86762,62.4,161841,111736,50105,69,31,74736,173050,57703,99.95,0.05,63.8,"OCEANSIDE","CA","OCEANSIDE CA",-117.3814011,33.19587326,501,2.895117018,27262
"CA","California",6,"Ojai city","Ojai","Ojai","city","Ojai, California","Ojai, CA",7461,7613,2918,"1600000US0653476",653476,"Ojai city, California",7587,3518,4069,47.4,46.37,53.63,7461,7041,420,94.37,5.63,2926,2926,7587,7025,8,92.59,0.11,5991,3473,58,7258,6116,1142,84.3,15.7,89043,7587,61192,99.95,0.05,63.8,"OJAI","CA","OJAI CA",-119.2175903,34.4372139,28,3.690523263,35366
"CA","California",6,"Ontario city","Ontario","Ontario","city","Ontario, California","Ontario, CA",163924,170613,2923,"1600000US0653896",653896,"Ontario city, California",168218,81708,86510,31.9,48.57,51.43,163924,162458,1466,99.11,0.89,47375,47375,168218,86600,9844,51.48,5.85,127336,85290,67,156427,64220,92207,41.1,58.9,63618,168218,54114,99.95,0.05,63.8,"ONTARIO","CA","ONTARIO CA",-117.6528702,34.06340408,141,0.838198053,19084
"CA","California",6,"Orange city","Orange","Orange","city","Orange, California","Orange, CA",136416,140611,2925,"1600000US0653980",653980,"Orange city, California",139761,69618,70143,35.3,49.81,50.19,136416,136409,7,99.99,0.01,42680,42680,139761,94837,1912,67.86,1.37,113196,73870,65.3,131147,78090,53057,59.5,40.5,98609,139761,78513,99.95,0.05,63.8,"ORANGE","CA","ORANGE CA",-117.8544846,33.7877388,353,2.525740371,31491
"CA","California",6,"Orange Cove city","Orange Cove","Orange Cove","city","Orange Cove, California","Orange Cove, CA",9078,9577,2926,"1600000US0654008",654008,"Orange Cove city, California",9565,4589,4976,25.5,47.98,52.02,9078,9072,6,99.93,0.07,2292,2292,9565,5903,93,61.71,0.97,6161,3685,59.8,8485,1617,6868,19.1,80.9,34566,9565,26838,99.95,0.05,63.8,"ORANGE COVE","CA","ORANGE COVE CA",-119.3159561,36.62437439,1,0.104547831,8949
"CA","California",6,"Orinda city","Orinda","Orinda","city","Orinda, California","Orinda, CA",17643,19267,2930,"1600000US0654232",654232,"Orinda city, California",18703,9332,9371,47.1,49.9,50.1,17643,17571,72,99.59,0.41,6741,6741,18703,14543,384,77.76,2.05,14903,8905,59.8,17898,14759,3139,82.5,17.5,239474,18703,165103,99.95,0.05,63.8,"ORINDA","CA","ORINDA CA",-122.1821137,37.87714767,3,0.160402075,87033
"CA","California",6,"Orland city","Orland","Orland","city","Orland, California","Orland, CA",7291,7499,2931,"1600000US0654274",654274,"Orland city, California",7488,3654,3834,30.2,48.8,51.2,7291,7205,86,98.82,1.18,2542,2542,7488,6346,17,84.75,0.23,5395,3236,60,6731,3317,3414,49.3,50.7,45744,7488,36267,99.95,0.05,63.8,"ORLAND","CA","ORLAND CA",-122.1985169,39.74710464,4,0.534188034,16258
"CA","California",6,"Oroville city","Oroville","Oroville","city","Oroville, California","Oroville, CA",15546,18938,2933,"1600000US0654386",654386,"Oroville city, California",16060,7677,8383,32.7,47.8,52.2,15546,15178,368,97.63,2.37,5621,5621,16060,11528,705,71.78,4.39,12325,6050,49.1,14766,12833,1933,86.9,13.1,48618,16060,36462,99.95,0.05,63.8,"OROVILLE","CA","OROVILLE CA",-121.5581131,39.51348877,10,0.622665006,18175
"CA","California",6,"Oxnard city","Oxnard","Oxnard","city","Oxnard, California","Oxnard, CA",197899,206908,2935,"1600000US0654652",654652,"Oxnard city, California",203495,102774,100721,30.8,50.5,49.5,197899,197883,16,99.99,0.01,50815,50815,203495,152159,5842,74.77,2.87,151855,104281,68.7,186780,59405,127375,31.8,68.2,76455,203495,60621,99.95,0.05,63.8,"OXNARD","CA","OXNARD CA",-119.1790085,34.19766998,198,0.97299688,20392
"CA","California",6,"Pacific Grove city","Pacific Grove","Pacific Grove","city","Pacific Grove, California","Pacific Grove, CA",15041,15634,2938,"1600000US0654848",654848,"Pacific Grove city, California",15505,7263,8242,48.8,46.84,53.16,15041,15041,0,100,0,6812,6812,15505,13463,235,86.83,1.52,13231,7886,59.6,14851,12553,2298,84.5,15.5,105403,15505,79740,99.95,0.05,63.8,"PACIFIC GROVE","CA","PACIFIC GROVE CA",-121.9299164,36.62815475,4,0.257981296,47734
"CA","California",6,"Pacifica city","Pacifica","Pacifica","city","Pacifica, California","Pacifica, CA",37234,39362,2937,"1600000US0654806",654806,"Pacifica city, California",38665,18676,19989,41.8,48.3,51.7,37234,37234,0,100,0,14101,14101,38665,24747,1027,64,2.66,31824,22028,69.2,36682,27281,9401,74.4,25.6,119660,38665,100193,99.95,0.05,63.8,"PACIFICA","CA","PACIFICA CA",-122.4893951,37.61383438,48,1.24143282,44954
"CA","California",6,"Palm Desert city","Palm Desert","Palm Desert","city","Palm Desert, California","Palm Desert, CA",48445,51663,2944,"1600000US0655184",655184,"Palm Desert city, California",50565,23896,26669,51.9,47.26,52.74,48445,48358,87,99.82,0.18,23925,23925,50565,41638,717,82.35,1.42,43310,22837,52.7,48527,35631,12896,73.4,26.6,81026,50565,52892,99.95,0.05,63.8,"PALM DESERT","CA","PALM DESERT CA",-116.3907166,33.72164154,106,2.096311678,39219
"CA","California",6,"Palm Springs city","Palm Springs","Palm Springs","city","Palm Springs, California","Palm Springs, CA",44552,47187,2945,"1600000US0655254",655254,"Palm Springs city, California",46305,26321,19984,52.9,56.84,43.16,44552,43476,1076,97.58,2.42,23163,23163,46305,37388,2194,80.74,4.74,41052,21645,52.7,44768,32016,12752,71.5,28.5,68889,46305,44075,99.95,0.05,63.8,"PALM SPRINGS","CA","PALM SPRINGS CA",-116.5467758,33.83036423,544,11.74819134,35799
"CA","California",6,"Palmdale city","Palmdale","Palmdale","city","Palmdale, California","Palmdale, CA",152750,157619,2943,"1600000US0655156",655156,"Palmdale city, California",156672,77266,79406,30.1,49.32,50.68,152750,152218,532,99.65,0.35,42720,42720,156672,67267,21319,42.93,13.61,112634,66393,58.9,142910,83374,59536,58.3,41.7,67395,156672,52392,99.95,0.05,63.8,"PALMDALE","CA","PALMDALE CA",-118.118454,34.57925034,150,0.957414216,19217
"CA","California",6,"Palo Alto city","Palo Alto","Palo Alto","city","Palo Alto, California","Palo Alto, CA",64403,66904,2946,"1600000US0655282",655282,"Palo Alto city, California",66478,32849,33629,41.1,49.41,50.59,64403,64035,368,99.43,0.57,26087,26087,66478,41325,1054,62.16,1.59,53021,33680,63.5,63230,38273,24957,60.5,39.5,193800,66478,136519,99.95,0.05,63.8,"PALO ALTO","CA","PALO ALTO CA",-122.1449661,37.44177628,368,5.535665935,77419
"CA","California",6,"Paradise town","Paradise","Paradise","town","Paradise, California","Paradise, CA",26218,26387,2951,"1600000US0655520",655520,"Paradise town, California",26289,12877,13412,48.7,48.98,51.02,26218,25299,919,96.49,3.51,10733,10733,26289,24399,77,92.81,0.29,22366,11189,50,25201,23800,1401,94.4,5.6,59428,26289,44923,99.95,0.05,63.8,"PARADISE","CA","PARADISE CA",-121.6395493,39.74609756,11,0.418425958,25427
"CA","California",6,"Paramount city","Paramount","Paramount","city","Paramount, California","Paramount, CA",54098,55163,2954,"1600000US0655618",655618,"Paramount city, California",55023,27088,27935,29.8,49.23,50.77,54098,54098,0,100,0,13844,13844,55023,27184,5488,49.4,9.97,40275,25722,63.9,50905,11717,39188,23,77,55684,55023,45792,99.95,0.05,63.8,"PARAMOUNT","CA","PARAMOUNT CA",-118.161644,33.88947678,33,0.599749196,15087
"CA","California",6,"Parlier city","Parlier","Parlier","city","Parlier, California","Parlier, CA",14494,15095,2959,"1600000US0655856",655856,"Parlier city, California",14870,7676,7194,25.7,51.62,48.38,14494,14433,61,99.58,0.42,3609,3609,14870,9168,75,61.65,0.5,10213,6711,65.7,13315,2128,11187,16,84,39514,14870,31335,99.95,0.05,63.8,"PARLIER","CA","PARLIER CA",-119.5286789,36.61136627,11,0.739744452,10239
"CA","California",6,"Pasadena city","Pasadena","Pasadena","city","Pasadena, California","Pasadena, CA",137122,141601,2960,"1600000US0656000",656000,"Pasadena city, California",139899,68746,71153,37.3,49.14,50.86,137122,137122,0,100,0,54536,54536,139899,81199,15016,58.04,10.73,116880,78782,67.4,131817,72930,58887,55.3,44.7,105406,139899,72402,99.95,0.05,63.8,"PASADENA","CA","PASADENA CA",-118.1466675,34.14794922,1088,7.77703915,42663
"CA","California",6,"Patterson city","Patterson","Patterson","city","Patterson, California","Patterson, CA",20413,21451,2963,"1600000US0656112",656112,"Patterson city, California",20967,10986,9981,30.5,52.4,47.6,20413,20326,87,99.57,0.43,5680,5680,20967,13773,1926,65.69,9.19,14513,9481,65.3,18713,8910,9803,47.6,52.4,66879,20967,53542,99.95,0.05,63.8,"PATTERSON","CA","PATTERSON CA",-121.1320572,37.47135162,5,0.238469977,18957
"CA","California",6,"Perris city","Perris","Perris","city","Perris, California","Perris, CA",68386,74829,2972,"1600000US0656700",656700,"Perris city, California",72547,36382,36165,26.5,50.15,49.85,68386,67813,573,99.16,0.84,16297,16297,72547,27397,8212,37.76,11.32,50004,31460,62.9,66492,25378,41114,38.2,61.8,56020,72547,49325,99.95,0.05,63.8,"PERRIS","CA","PERRIS CA",-117.2306519,33.78261948,14,0.192978345,13806
"CA","California",6,"Petaluma city","Petaluma","Petaluma","city","Petaluma, California","Petaluma, CA",57941,60411,2974,"1600000US0656784",656784,"Petaluma city, California",59340,28461,30879,40.8,47.96,52.04,57941,57939,2,100,0,21616,21616,59340,46816,515,78.89,0.87,46760,32341,69.2,55732,41421,14311,74.3,25.7,95704,59340,80276,99.95,0.05,63.8,"PETALUMA","CA","PETALUMA CA",-122.6394272,38.23221207,89,1.49983148,35907
"CA","California",6,"Pico Rivera city","Pico Rivera","Pico Rivera","city","Pico Rivera, California","Pico Rivera, CA",62942,63923,2980,"1600000US0656924",656924,"Pico Rivera city, California",63839,31107,32732,35.1,48.73,51.27,62942,62942,0,100,0,16606,16606,63839,32105,828,50.29,1.3,49889,31188,62.5,59357,15769,43588,26.6,73.4,65661,63839,55752,99.95,0.05,63.8,"PICO RIVERA","CA","PICO RIVERA CA",-118.0985489,33.983284,20,0.313288115,18703
"CA","California",6,"Piedmont city","Piedmont","Piedmont","city","Piedmont, California","Piedmont, CA",10667,11370,2981,"1600000US0656938",656938,"Piedmont city, California",11099,5327,5772,45.2,48,52,10667,10667,0,100,0,3810,3810,11099,8110,95,73.07,0.86,8368,5417,64.7,10653,8852,1801,83.1,16.9,298519,11099,208772,99.95,0.05,63.8,"PIEDMONT","CA","PIEDMONT CA",-122.2344055,37.8243103,2,0.180196414,102978
"CA","California",6,"Pinole city","Pinole","Pinole","city","Pinole, California","Pinole, CA",18390,19257,2991,"1600000US0657288",657288,"Pinole city, California",18922,8914,10008,43.5,47.11,52.89,18390,18390,0,100,0,6737,6737,18922,9021,2278,47.67,12.04,15522,9757,62.9,18010,11841,6169,65.7,34.3,94044,18922,72149,99.95,0.05,63.8,"PINOLE","CA","PINOLE CA",-122.3012772,38.00416565,3,0.158545608,34299
"CA","California",6,"Pismo Beach city","Pismo Beach","Pismo Beach","city","Pismo Beach, California","Pismo Beach, CA",7655,8118,2995,"1600000US0657414",657414,"Pismo Beach city, California",7890,3598,4292,51,45.6,54.4,7655,7592,63,99.18,0.82,3867,3867,7890,7320,123,92.78,1.56,6646,3956,59.5,7452,6675,777,89.6,10.4,84745,7890,73355,99.95,0.05,63.8,"PISMO BEACH","CA","PISMO BEACH CA",-120.6432953,35.1427269,114,14.4486692,42024
"CA","California",6,"Pittsburg city","Pittsburg","Pittsburg","city","Pittsburg, California","Pittsburg, CA",63264,69363,2996,"1600000US0657456",657456,"Pittsburg city, California",66947,31997,34950,34.1,47.79,52.21,63264,63098,166,99.74,0.26,20180,20180,66947,22462,11868,33.55,17.73,51752,33795,65.3,62054,31580,30474,50.9,49.1,75426,66947,60777,99.95,0.05,63.8,"PITTSBURG","CA","PITTSBURG CA",-121.8871613,38.02787781,211,3.151746904,23741
"CA","California",6,"Placentia city","Placentia","Placentia","city","Placentia, California","Placentia, CA",50533,52375,2998,"1600000US0657526",657526,"Placentia city, California",52123,25790,26333,37,49.48,50.52,50533,50533,0,100,0,16050,16050,52123,38630,626,74.11,1.2,41177,27368,66.5,48796,29037,19759,59.5,40.5,96541,52123,79598,99.95,0.05,63.8,"PLACENTIA","CA","PLACENTIA CA",-117.8715134,33.87210464,2,0.038370777,30977
"CA","California",6,"Placerville city","Placerville","Placerville","city","Placerville, California","Placerville, CA",10389,10679,2999,"1600000US0657540",657540,"Placerville city, California",10471,5035,5436,40.4,48.09,51.91,10389,10272,117,98.87,1.13,3939,3939,10471,9429,40,90.05,0.38,8423,4592,54.5,9852,8248,1604,83.7,16.3,62720,10471,45788,99.95,0.05,63.8,"PLACERVILLE","CA","PLACERVILLE CA",-120.8002701,38.72951508,165,15.75780728,24952
"CA","California",6,"Pleasant Hill city","Pleasant Hill","Pleasant Hill","city","Pleasant Hill, California","Pleasant Hill, CA",33152,34776,3002,"1600000US0657764",657764,"Pleasant Hill city, California",34155,15998,18157,39.8,46.84,53.16,33152,33152,0,100,0,13730,13730,34155,25832,554,75.63,1.62,28384,18276,64.4,32227,24598,7629,76.3,23.7,105104,34155,81226,99.95,0.05,63.8,"PLEASANT HILL","CA","PLEASANT HILL CA",-122.0632401,37.94770813,12,0.351339482,43340
"CA","California",6,"Pleasanton city","Pleasanton","Pleasanton","city","Pleasanton, California","Pleasanton, CA",70285,79391,3003,"1600000US0657792",657792,"Pleasanton city, California",75009,36730,38279,41.3,48.97,51.03,70285,69641,644,99.08,0.92,26020,26020,75009,48016,1473,64.01,1.96,58078,37979,65.4,71280,49223,22057,69.1,30.9,148556,75009,124759,99.95,0.05,63.8,"PLEASANTON","CA","PLEASANTON CA",-121.8771362,37.66220856,16,0.213307736,52354
"CA","California",6,"Pomona city","Pomona","Pomona","city","Pomona, California","Pomona, CA",149058,152561,3011,"1600000US0658072",658072,"Pomona city, California",151753,74780,76973,30.9,49.28,50.72,149058,149058,0,100,0,39378,39378,151753,95518,10088,62.94,6.65,115911,70381,60.7,140545,49392,91153,35.1,64.9,62535,151753,49186,99.95,0.05,63.8,"POMONA","CA","POMONA CA",-117.7534485,34.05541611,174,1.146600067,17557
"CA","California",6,"Port Hueneme city","Port Hueneme","Port Hueneme","city","Port Hueneme, California","Port Hueneme, CA",21723,22395,3016,"1600000US0658296",658296,"Port Hueneme city, California",22058,10957,11101,31.7,49.67,50.33,21723,21723,0,100,0,6809,6809,22058,15760,1037,71.45,4.7,17326,11582,66.8,20282,10175,10107,50.2,49.8,69051,22058,57848,99.95,0.05,63.8,"PORT HUENEME","CA","PORT HUENEME CA",-119.1969757,34.14772797,15,0.680025388,23465
"CA","California",6,"Porterville city","Porterville","Porterville","city","Porterville, California","Porterville, CA",54165,59083,3015,"1600000US0658240",658240,"Porterville city, California",55218,27527,27691,29,49.85,50.15,54165,53924,241,99.56,0.44,15821,15821,55218,43586,510,78.93,0.92,38401,22323,58.1,49898,22537,27361,45.2,54.8,53219,55218,38456,99.95,0.05,63.8,"PORTERVILLE","CA","PORTERVILLE CA",-119.0190811,36.06521988,19,0.344090695,15934
"CA","California",6,"Portola city","Portola","Portola","city","Portola, California","Portola, CA",2104,1915,3017,"1600000US0658352",658352,"Portola city, California",2454,1245,1209,43,50.73,49.27,2104,1955,149,92.92,7.08,993,993,2454,2059,23,83.9,0.94,2045,1100,53.8,2322,1869,453,80.5,19.5,46883,2454,33098,99.95,0.05,63.8,"PORTOLA","CA","PORTOLA CA",-120.471283,39.81047058,1,0.407497963,21988
"CA","California",6,"Portola Valley town","Portola Valley","Portola Valley","town","Portola Valley, California","Portola Valley, CA",4353,4613,3018,"1600000US0658380",658380,"Portola Valley town, California",4515,2242,2273,55.3,49.66,50.34,4353,2574,1779,59.13,40.87,1859,1859,4515,4031,15,89.28,0.33,3894,1955,50.2,4379,3738,641,85.4,14.6,360533,4515,185234,99.95,0.05,63.8,"PORTOLA VALLEY","CA","PORTOLA VALLEY CA",-122.2373505,37.38395309,7,1.550387597,149120
"CA","California",6,"Poway city","Poway","Poway","city","Poway, California","Poway, CA",47811,50018,3023,"1600000US0658520",658520,"Poway city, California",49484,24323,25161,40.1,49.15,50.85,47811,45663,2148,95.51,4.49,15832,15832,49484,38479,840,77.76,1.7,39178,25201,64.3,46249,35302,10947,76.3,23.7,122651,49484,95815,99.95,0.05,63.8,"POWAY","CA","POWAY CA",-117.0376205,32.96272659,8,0.161668418,40492
"CA","California",6,"Rancho Cordova city","Rancho Cordova","Rancho Cordova","city","Rancho Cordova, California","Rancho Cordova, CA",64776,70756,3036,"1600000US0659444",659444,"Rancho Cordova city, California",68326,33260,35066,34.3,48.68,51.32,64776,63580,1196,98.15,1.85,24063,24063,68326,42940,6718,62.85,9.83,52563,35515,67.6,62952,42154,20798,67,33,66427,68326,52530,99.95,0.05,63.8,"RANCHO CORDOVA","CA","RANCHO CORDOVA CA",-121.3053742,38.58900452,70,1.02450019,24321
"CA","California",6,"Rancho Mirage city","Rancho Mirage","Rancho Mirage","city","Rancho Mirage, California","Rancho Mirage, CA",17218,17956,3038,"1600000US0659500",659500,"Rancho Mirage city, California",17770,8915,8855,64,50.17,49.83,17218,17004,214,98.76,1.24,9176,9176,17770,16313,238,91.8,1.34,16344,6092,37.3,17567,15283,2284,87,13,117466,17770,66086,99.95,0.05,63.8,"RANCHO MIRAGE","CA","RANCHO MIRAGE CA",-116.4143066,33.73956299,19,1.069217783,61391
"CA","California",6,"Rancho Palos Verdes city","Rancho Palos Verdes","Rancho Palos Verdes","city","Rancho Palos Verdes, California","Rancho Palos Verdes, CA",41643,42540,3040,"1600000US0659514",659514,"Rancho Palos Verdes city, California",42464,20241,22223,49.5,47.67,52.33,41643,41643,0,100,0,15820,15820,42464,25771,1204,60.69,2.84,34702,19041,54.9,41052,27058,13994,65.9,34.1,147753,42464,118780,99.95,0.05,63.8,"RANCHO PALOS VERDES","CA","RANCHO PALOS VERDES CA",-118.388916,33.74456406,4,0.094197438,56317
"CA","California",6,"Red Bluff city","Red Bluff","Red Bluff","city","Red Bluff, California","Red Bluff, CA",14076,14097,3046,"1600000US0659892",659892,"Red Bluff city, California",14065,6406,7659,37.9,45.55,54.45,14076,13899,177,98.74,1.26,5357,5357,14065,11912,54,84.69,0.38,10691,5352,50.1,12939,11254,1685,87,13,41921,14065,31239,99.95,0.05,63.8,"RED BLUFF","CA","RED BLUFF CA",-122.2382431,40.17803574,12,0.853181657,16793
"CA","California",6,"Redding city","Redding","Redding","city","Redding, California","Redding, CA",89861,91045,3049,"1600000US0659920",659920,"Redding city, California",91063,44255,46808,38.3,48.6,51.4,89861,88621,1240,98.62,1.38,35436,35436,91063,76731,1352,84.26,1.48,73293,40961,55.9,85666,77758,7908,90.8,9.2,59650,91063,43341,99.95,0.05,63.8,"REDDING","CA","REDDING CA",-122.3944626,40.58649826,121,1.328750426,24316
"CA","California",6,"Redlands city","Redlands","Redlands","city","Redlands, California","Redlands, CA",68747,70797,3050,"1600000US0659962",659962,"Redlands city, California",70186,33807,36379,35.6,48.17,51.83,68747,67806,941,98.63,1.37,24157,24157,70186,51631,4563,73.56,6.5,55416,32520,58.7,65444,49729,15715,76,24,90743,70186,65212,99.95,0.05,63.8,"REDLANDS","CA","REDLANDS CA",-117.21064,34.0318718,102,1.453281281,32226
"CA","California",6,"Redondo Beach city","Redondo Beach","Redondo Beach","city","Redondo Beach, California","Redondo Beach, CA",66748,68023,3051,"1600000US0660018",660018,"Redondo Beach city, California",67695,33519,34176,40,49.51,50.49,66748,66748,0,100,0,27733,27733,67695,49481,2087,73.09,3.08,54807,40389,73.7,63056,47836,15220,75.9,24.1,126264,67695,105145,99.95,0.05,63.8,"REDONDO BEACH","CA","REDONDO BEACH CA",-118.3907471,33.84916687,282,4.165743408,53001
"CA","California",6,"Redwood City city","Redwood City","Redwood City","city","Redwood City, California","Redwood City, CA",76815,85476,3053,"1600000US0660102",660102,"Redwood City city, California",81342,40576,40766,36.7,49.88,50.12,76815,76171,644,99.16,0.84,29049,29049,81342,53632,2008,65.93,2.47,63554,45208,71.1,75468,40987,34481,54.3,45.7,120687,81342,84934,99.95,0.05,63.8,"REDWOOD CITY","CA","REDWOOD CITY CA",-122.2364655,37.48601151,261,3.208674486,44291
"CA","California",6,"Reedley city","Reedley","Reedley","city","Reedley, California","Reedley, CA",24194,25536,3055,"1600000US0660242",660242,"Reedley city, California",25092,12443,12649,30.7,49.59,50.41,24194,24181,13,99.95,0.05,6894,6894,25092,14598,184,58.18,0.73,18413,11999,65.2,22792,8221,14571,36.1,63.9,56513,25092,44228,99.95,0.05,63.8,"REEDLEY","CA","REEDLEY CA",-119.4518738,36.59639359,12,0.478240077,16313
"CA","California",6,"Rialto city","Rialto","Rialto","city","Rialto, California","Rialto, CA",99171,102781,3057,"1600000US0660466",660466,"Rialto city, California",102018,50540,51478,28.9,49.54,50.46,99171,99171,0,100,0,25199,25199,102018,62922,13235,61.68,12.97,74208,47366,63.8,93336,37724,55612,40.4,59.6,61818,102018,50971,99.95,0.05,63.8,"RIALTO","CA","RIALTO CA",-117.3716126,34.1063118,39,0.382285479,16451
"CA","California",6,"Richmond city","Richmond","Richmond","city","Richmond, California","Richmond, CA",103701,109221,3060,"1600000US0660620",660620,"Richmond city, California",107597,52044,55553,35.2,48.37,51.63,103701,103658,43,99.96,0.04,36973,36973,107597,41400,24416,38.48,22.69,84617,55402,65.5,99859,48853,51006,48.9,51.1,72575,107597,55102,99.95,0.05,63.8,"RICHMOND","CA","RICHMOND CA",-122.3500443,37.9354744,470,4.368151528,25998
"CA","California",6,"Ridgecrest city","Ridgecrest","Ridgecrest","city","Ridgecrest, California","Ridgecrest, CA",27616,28735,3062,"1600000US0660704",660704,"Ridgecrest city, California",28489,14603,13886,35.4,51.26,48.74,27616,27512,104,99.62,0.38,11037,11037,28489,21455,1325,75.31,4.65,21662,13871,64,26557,21628,4929,81.4,18.6,70322,28489,59936,99.95,0.05,63.8,"RIDGECREST","CA","RIDGECREST CA",-117.672821,35.62243652,3,0.105303801,27824
